276	460	0.45
37	460	17.28
300	460	1.35
219	460	0.27
60	460	36.18
325	460	0.135
233	460	9.63
290	460	6.3
59	460	0.45
194	353	78.47999999999999
193	353	0.99
38	353	26.55
55	353	4.5
9	353	18.9
312	353	0.18
128	353	13.5
3	353	0.9
54	353	17.46
41	353	7.02
66	353	24.75
135	353	0.45
80	353	0.72
242	353	27.0
150	353	0.405
44	353	58.5
323	353	2.15
311	353	1.8
42	353	15.53
233	353	8.01
56	353	18.9
290	353	22.5
59	353	18.0
77	353	20.7
11	353	3.6
194	972	20.7
27	972	9.9
50	972	72.0
39	972	9.9
217	972	15.21
259	972	1.8
29	972	7.2
80	972	5.4
277	972	0.45
104	972	37.8
26	972	3.6
304	972	1.8
107	972	10.8
82	972	17.46
194	338	18.0
98	338	27.0
9	338	11.7
307	338	0.54
41	338	99.9
138	338	2.7
4	338	3.15
80	338	9.0
223	338	0.9
60	338	105.3
44	338	27.0
104	338	7.2
28	338	13.5
122	338	11.25
111	338	0.9
97	338	6.3
76	338	2.25
32	338	18.0
96	338	0.9
59	338	1.35
194	384	17.73
193	384	0.63
27	384	27.0
55	384	4.5
312	384	1.8
60	384	0.54
323	384	2.07
324	384	3.6
42	384	14.4
69	384	34.2
188	384	24.119999999999997
194	440	5.4
87	440	6.3
66	440	25.65
29	440	1.53
219	440	0.396
35	440	5.13
26	440	1.35
209	440	2.07
249	440	2.07
194	1039	35.370000000000005
98	1039	22.5
128	1039	14.4
104	1039	3.6
233	1039	0.9
77	1039	5.4
69	1039	25.2
193	415	1.71
193	530	0.083
55	530	4.5
128	530	8.28
41	530	49.5
37	530	34.2
125	530	2.63
242	530	1.35
60	530	19.8
65	530	94.05
86	530	22.5
309	530	3.15
97	530	5.4
107	530	40.959999999999994
273	530	2.7
96	530	3.1500000000000004
56	530	1.35
290	530	13.95
280	530	20.7
193	535	2.7
27	535	5.4
50	535	27.0
298	535	1.8
156	535	0.9
125	535	1.98
269	535	10.8
165	535	8.1
304	535	0.9
193	378	9.0
55	378	3.42
239	378	3.9
86	378	10.8
209	378	1.35
193	796	9.0
38	796	3.6
317	796	1.8
239	796	2.25
107	796	22.05
56	796	3.4650000000000003
290	796	6.3
59	796	1.35
148	796	4.5
193	351	3.15
171	351	0.203
4	351	2.52
193	459	2.25
312	459	0.18
306	459	0.27
37	459	5.49
60	459	7.38
323	459	6.84
59	459	1.935
193	417	0.675
27	417	12.15
239	417	0.99
210	417	1.53
281	417	14.13
41	417	15.12
51	417	2.97
23	417	10.8
46	417	76.23
28	417	27.0
309	417	16.65
5	417	12.15
124	417	0.252
139	417	8.1
148	417	8.37
177	417	0.99
198	417	1.98
193	1201	2.7
36	1201	0.72
223	1201	0.54
150	1201	0.27
132	1201	1.98
193	875	7.2
317	875	1.49
23	875	0.9
35	875	10.17
255	875	4.05
69	875	22.5
193	887	9.9
55	887	3.56
284	887	0.302
23	887	4.5
273	887	6.3
96	887	6.75
148	887	14.76
193	694	3.33
317	694	0.765
193	746	9.49
128	746	1.8
242	746	0.81
324	746	8.1
311	746	0.36
58	746	0.54
107	746	12.6
193	1052	3.42
7	1052	0.9
135	1052	1.35
16	1052	3.6
193	1622	1.35
193	577	7.2
38	577	0.45
23	577	10.62
125	577	3.6
309	577	7.2
193	473	6.35
27	473	9.0
89	473	1.53
324	473	1.62
311	473	0.63
193	690	2.25
7	690	3.15
193	611	9.229999999999999
38	611	21.15
87	611	3.15
98	611	0.9
312	611	0.09
173	611	0.9
51	611	1.35
23	611	16.2
223	611	2.79
204	611	3.6
26	611	1.35
6	611	14.85
295	611	1.8
58	611	6.75
107	611	27.0
96	611	2.58
62	611	14.4
193	382	1.53
315	382	0.45
4	382	3.6
269	382	1.8
223	382	1.13
165	382	1.8
44	382	2.25
86	382	10.8
26	382	1.8
77	382	1.98
193	1598	1.26
259	1598	0.9
300	1598	0.27
323	1598	0.45
58	1598	12.38
107	1598	15.3
193	337	3.15
27	337	36.0
38	337	23.99
19	337	14.13
55	337	18.09
98	337	32.4
23	337	32.31
80	337	11.25
223	337	2.7
262	337	0.9
99	337	13.5
86	337	5.4
28	337	16.2
32	337	0.63
58	337	13.77
245	337	10.8
193	957	1.53
193	547	1.35
193	410	10.8
27	410	9.0
38	410	11.25
312	410	0.45
41	410	22.5
170	410	1.8
135	410	0.9
242	410	1.8
40	410	3.6
324	410	2.25
107	410	18.9
95	410	13.5
193	743	0.27
317	743	2.7
128	743	1.35
135	743	8.1
242	743	2.25
311	743	0.135
290	743	3.6
59	743	4.05
193	1431	4.95
38	1431	27.0
312	1431	1.8
128	1431	6.3
23	1431	0.9
37	1431	25.47
300	1431	0.99
242	1431	0.9
150	1431	0.9
60	1431	16.2
89	1431	0.225
58	1431	9.45
56	1431	0.675
169	1431	1.125
193	443	2.88
87	443	2.25
128	443	0.748
8	443	4.05
158	443	4.050000000000001
300	443	0.45
262	443	2.7
150	443	0.36
311	443	0.54
107	443	24.75
56	443	18.450000000000003
148	443	7.2
193	1591	0.36
36	1591	0.81
193	662	3.6
317	662	1.8
15	662	16.2
96	662	5.85
283	662	3.6
69	662	1.35
193	444	2.7
39	444	3.06
168	444	15.93
219	444	3.42
40	444	3.06
207	444	0.513
33	444	1.53
209	444	0.99
202	444	0.45
43	444	0.765
208	444	15.26
285	403	12.24
39	403	11.97
178	403	10.719999999999999
217	403	20.0
239	403	1.98
123	403	2.79
43	403	4.05
208	403	6.53
177	403	2.88
285	501	13.32
217	501	20.0
210	501	9.0
281	501	2.52
216	501	13.924000000000001
168	501	6.03
35	501	7.2
285	1606	13.5
173	1606	0.45
23	1606	16.2
262	1606	0.225
32	1606	7.2
82	1606	18.0
285	559	16.2
39	559	33.3
128	559	5.4
217	559	13.5
138	559	1.35
158	559	7.2
150	559	3.15
40	559	1.53
96	559	4.05
285	432	14.85
217	432	2.97
210	432	4.86
52	432	0.837
208	432	14.09
285	720	25.2
173	720	2.93
223	720	7.2
52	720	0.45
26	720	0.9
122	720	1.35
91	720	6.3
285	391	4.01
136	391	0.99
99	391	6.03
285	452	10.17
264	452	0.18
207	452	0.99
27	388	9.0
4	388	4.95
325	388	3.87
27	1499	0.405
27	944	2.7
298	944	5.85
158	944	0.45
183	944	4.5
283	944	3.6
27	418	27.0
315	418	1.8
276	418	1.62
271	418	0.45
27	872	16.2
90	872	3.6
91	872	2.25
77	872	4.5
27	497	2.7
38	497	0.9
87	497	1.8
50	497	2.25
9	497	7.65
3	497	23.4
173	497	2.25
307	497	4.5
7	497	12.959999999999999
66	497	69.94
80	497	1.35
313	497	1.58
150	497	1.35
28	497	199.8
91	497	9.0
295	497	1.8
82	497	9.315
290	497	5.4
77	497	31.5
148	497	12.6
280	497	36.0
27	334	9.45
38	334	19.8
55	334	16.2
9	334	4.5
312	334	3.8520000000000003
128	334	3.6
54	334	2.88
300	334	0.9
242	334	14.850000000000001
70	334	1.35
323	334	4.95
209	334	6.75
32	334	1.53
107	334	2.25
82	334	6.3
233	334	4.05
56	334	18.45
290	334	8.1
77	334	31.5
69	334	1.08
27	470	1.8
73	470	9.9
259	470	0.45
261	470	0.675
110	470	0.63
224	470	0.225
60	470	3.15
204	470	1.35
277	470	4.5
70	470	0.9
33	470	2.7
28	470	33.3
82	470	1.8
245	470	0.765
27	674	16.2
87	674	1.8
259	674	0.45
23	674	36.9
158	674	1.8
242	674	5.4
255	674	2.7
304	674	6.300000000000001
202	674	1.35
107	674	10.8
82	674	22.5
27	515	6.3
276	515	4.95
204	515	0.9
141	515	0.09
27	675	1.08
27	585	9.0
38	585	22.23
90	585	21.6
15	585	13.5
4	585	6.3
29	585	8.55
60	585	22.5
165	585	13.5
277	585	12.15
183	585	11.25
309	585	26.1
91	585	22.5
6	585	1.8
96	585	1.8
95	585	1.35
62	585	48.06
77	585	36.0
27	661	26.1
52	661	1.8
183	661	1.8
95	661	3.6
27	1569	3.6
217	1569	9.0
4	1569	0.45
129	1569	23.4
65	1569	54.0
17	1569	13.5
107	1569	10.8
177	1569	13.68
27	914	6.48
165	914	5.4
147	914	1.35
32	914	3.15
96	914	0.36
188	914	2.7
27	684	9.0
73	684	7.2
173	684	1.8
259	684	1.35
4	684	0.315
261	684	6.75
214	684	4.5
165	684	6.3
255	684	2.88
82	684	12.15
148	684	27.0
27	803	10.8
178	803	1.58
210	803	5.0
223	803	2.7
40	803	2.57
99	803	3.6
70	803	1.98
5	803	0.27
208	803	5.04
148	803	7.92
27	1355	7.2
298	1355	0.99
29	1355	3.15
38	357	15.53
127	357	1.8
15	357	4.5
51	357	8.1
66	357	24.3
23	357	67.5
21	357	0.27
92	357	0.675
242	357	1.35
60	357	76.95
183	357	18.45
104	357	3.6
82	357	9.45
62	357	36.0
38	387	2.79
41	387	15.3
123	387	7.38
66	387	47.61
29	387	4.5
300	387	1.35
242	387	0.743
175	387	0.9
219	387	2.97
60	387	12.6
65	387	34.2
46	387	30.6
52	387	1.98
309	387	0.9
97	387	0.225
304	387	1.44
107	387	3.15
245	387	0.45
77	387	22.5
130	387	1.35
177	387	6.75
69	387	3.96
38	1629	12.83
317	1629	0.18
38	863	5.4
178	863	7.2
150	863	1.89
99	863	13.05
52	863	2.7
309	863	18.9
107	863	12.15
11	863	5.4
38	1074	3.6
259	1074	3.6
38	714	8.1
55	714	4.46
90	714	0.81
128	714	5.85
36	714	4.5
242	714	0.9
264	714	2.43
58	714	9.45
5	714	4.05
245	714	9.0
38	841	2.7
38	368	4.5
39	368	15.12
3	368	7.05
210	368	3.51
138	368	1.8
66	368	8.55
80	368	8.1
150	368	1.13
264	368	8.19
60	368	33.3
99	368	24.93
104	368	9.0
17	368	4.95
6	368	15.3
89	368	0.7559999999999999
82	368	6.3
42	368	10.17
249	368	14.76
11	368	8.1
139	368	12.6
69	368	2.07
38	377	2.7
19	377	14.4
50	377	30.6
37	377	68.13
323	377	2.23
97	377	7.65
77	377	2.7
177	377	6.62
38	500	5.13
127	500	1.62
98	500	9.9
217	500	27.0
54	500	1.8
4	500	4.05
129	500	0.45
219	500	0.36
44	500	10.8
81	500	0.18
282	500	0.315
91	500	2.25
107	500	34.2
82	500	11.25
245	500	3.15
62	500	27.0
83	500	0.405
38	569	18.9
54	569	10.620000000000001
41	569	51.3
4	569	0.9
183	569	2.25
323	569	7.47
32	569	15.3
311	569	0.225
82	569	0.45
273	569	0.9
233	569	1.26
56	569	19.529999999999998
139	569	4.5
38	411	2.88
98	411	19.8
73	411	2.03
37	411	24.3
80	411	17.1
44	411	47.43
70	411	1.8
86	411	6.3
208	411	17.46
38	414	37.8
50	414	25.79
55	414	23.4
54	414	2.03
7	414	0.9
306	414	0.45
37	414	30.6
110	414	7.21
99	414	17.28
104	414	21.6
323	414	1.89
82	414	22.05
96	414	10.43
87	1371	0.72
87	1420	1.8
36	1420	1.8
92	1420	0.225
26	1420	1.8
304	1420	1.35
87	1298	9.0
136	1298	0.9
214	1298	10.8
183	1298	3.6
76	1298	2.7
96	1298	4.5
87	1586	0.9
181	1586	1.08
318	1586	0.09
87	1226	4.05
255	1226	8.55
304	1226	4.5
87	402	5.4
276	402	5.4
168	402	22.37
129	402	2.25
82	402	13.5
127	1093	2.07
127	696	1.08
11	696	2.25
127	908	2.25
217	908	1.26
127	759	1.8
264	759	2.25
17	759	6.75
56	759	3.33
83	759	0.9
127	1398	1.35
127	635	1.8
127	558	1.98
135	558	0.9
127	1470	0.225
19	650	8.1
3	650	13.95
54	650	16.2
60	650	11.25
86	650	12.6
56	650	1.08
280	650	13.5
19	1142	13.5
125	1142	15.48
91	1142	16.65
19	1689	6.3
19	1076	3.29
19	1252	1.35
19	952	4.95
73	952	4.05
51	952	8.1
19	697	5.4
4	697	6.3
16	697	3.6
19	839	1.8
19	525	1.4
160	525	0.18
17	525	1.13
309	525	13.5
26	525	0.675
82	525	4.365
208	525	14.4
11	525	9.9
19	741	3.6
217	741	0.774
131	741	1.8
280	741	8.1
19	871	7.43
19	419	2.07
63	419	1.71
138	419	2.02
156	419	0.99
125	419	4.19
168	419	22.77
99	419	30.06
33	419	3.42
52	419	2.07
86	419	9.9
26	419	3.6
97	419	10.8
177	419	2.25
19	374	7.29
290	374	3.51
19	333	0.63
19	724	4.5
16	724	7.92
17	724	4.95
47	724	2.7
283	724	3.6
19	507	0.9
55	507	4.5
98	507	113.85000000000001
171	507	0.495
4	507	20.43
23	507	32.13
37	507	0.405
150	507	3.15
271	507	0.135
44	507	36.0
46	507	31.5
52	507	13.5
104	507	4.05
86	507	13.5
122	507	22.59
62	507	4.05
174	507	1.58
148	507	0.9
188	507	36.900000000000006
19	380	10.26
39	380	13.95
136	380	0.207
63	380	5.85
37	380	0.45
65	380	76.19
56	380	10.71
177	380	16.2
19	593	11.25
158	593	3.6
110	593	1.35
168	593	2.25
131	593	0.45
5	593	0.45
42	593	14.13
245	593	4.95
314	484	1.8
317	484	0.9
82	484	9.9
69	484	3.6
314	1669	0.005
314	361	0.72
66	361	9.72
29	361	3.15
310	361	0.315
165	361	5.85
44	361	5.67
145	361	0.45
314	1176	0.9
59	1176	0.675
314	1433	1.35
233	1433	2.34
314	883	0.72
284	883	0.113
104	883	1.8
314	1714	0.198
314	1537	0.09
314	1715	0.392
314	1135	1.35
55	1135	3.33
317	471	5.4
276	471	1.35
129	471	1.8
76	471	2.7
5	471	4.05
245	471	5.4
317	784	1.8
217	784	0.9
317	719	1.92
62	719	11.7
11	719	5.4
317	1609	0.27
317	551	3.15
37	551	4.5
309	551	13.5
11	551	5.4
317	852	2.7
7	852	7.2
313	852	4.5
122	852	9.0
91	852	6.3
317	1544	3.6
148	1544	2.03
272	1637	0.275
267	1637	0.27
272	815	0.36
291	815	0.54
50	343	71.78
15	343	11.25
73	343	15.3
7	343	11.7
41	343	57.6
276	343	18.0
4	343	3.6
23	343	124.2
168	343	0.36
129	343	1.8
264	343	0.27
70	343	9.0
33	343	0.45
28	343	28.8
91	343	9.45
97	343	5.85
76	343	3.6
32	343	18.0
5	343	2.025
273	343	0.9
245	343	8.1
290	343	2.03
11	343	4.68
139	343	20.7
69	343	18.0
50	679	24.3
104	679	19.8
42	679	7.16
50	932	7.2
259	932	3.1500000000000004
125	932	4.904999999999999
255	932	2.25
325	932	2.7
183	932	11.7
304	932	0.81
50	1107	6.03
50	1513	1.89
315	1695	0.225
315	1696	0.36
315	660	0.18
315	1660	0.006999999999999999
267	1660	0.461
274	1660	0.5760000000000001
286	1660	0.011000000000000001
315	1271	0.225
315	881	0.10800000000000001
55	881	0.9
29	881	2.7
328	881	11.969999999999999
269	881	1.8
267	881	0.45
277	881	2.25
28	881	36.0
323	881	0.9
91	881	1.35
56	881	0.45
286	881	0.27
39	445	20.07
214	445	1.8
207	445	0.99
52	445	6.12
43	445	9.99
188	445	10.26
39	420	4.05
216	420	1.98
35	420	2.88
42	420	15.03
39	1016	7.92
239	1016	4.28
66	1016	25.65
52	1016	0.99
208	1016	7.2
148	1016	18.36
39	1532	2.7
217	1532	6.75
129	1532	2.7
264	1532	5.67
130	1532	9.99
39	678	2.79
52	678	0.99
39	814	0.99
123	814	2.493
99	814	14.4
65	814	8.1
249	814	14.67
177	814	0.855
69	814	19.17
39	1711	9.0
39	880	4.5
37	880	5.85
223	880	1.35
52	880	1.89
183	880	5.4
26	880	4.05
304	880	2.7
39	1096	7.2
298	1096	1.8
29	1096	9.0
95	1096	13.86
39	453	1.53
210	453	3.816
156	453	2.25
313	453	4.5
175	453	1.35
264	453	5.85
65	453	13.23
46	453	1.53
70	453	4.95
69	453	20.07
55	1012	2.71
98	1012	13.05
138	1012	2.52
306	1012	0.27
242	1012	10.125
129	1012	21.6
60	1012	42.3
17	1012	0.9
82	1012	3.42
233	1012	13.05
290	1012	11.25
139	1012	8.55
188	1012	19.8
55	1281	0.045
290	1281	0.63
55	1195	4.5
242	1195	5.72
55	1333	4.949999999999999
312	1333	1.8
92	1333	0.63
47	1333	0.45
249	1333	0.495
245	1333	2.43
55	629	3.6
147	629	0.9
90	1489	0.9
217	1489	2.61
90	514	28.8
255	514	1.35
28	514	14.4
91	514	7.2
6	514	27.0
90	1241	2.7
23	1241	3.6
223	1241	3.6
70	1241	9.0
111	1241	0.675
131	1241	0.9
82	1241	12.6
139	1241	7.2
98	562	2.25
217	562	7.2
160	562	2.88
11	562	7.65
98	1679	18.0
310	1679	0.81
104	1679	18.0
98	827	6.3
298	827	3.42
173	827	0.225
138	827	3.6
104	827	9.0
122	827	9.0
107	827	18.0
82	827	4.05
77	827	21.150000000000002
136	1707	0.9
136	1309	0.203
136	1118	0.5
49	1118	1.62
136	1008	1.53
136	925	0.7559999999999999
136	405	1.22
239	405	2.03
210	405	10.98
264	405	8.19
35	405	2.52
148	405	8.19
136	1292	0.513
136	522	0.135
4	522	0.45
261	522	1.53
80	522	6.3
309	522	0.315
5	522	7.879999999999999
245	522	7.65
59	522	5.4
130	522	2.7
136	447	0.765
239	447	3.6
123	447	5.04
198	447	1.26
136	421	1.193
298	421	5.54
210	421	17.24
52	421	0.99
62	421	9.9
56	421	6.39
198	421	0.293
136	1642	0.36
136	1121	0.306
136	1706	0.9
15	475	10.8
37	475	20.16
175	475	4.05
5	475	1.8
11	475	0.36
130	475	15.3
15	641	15.75
307	641	2.7
132	641	0.45
147	641	3.83
283	641	3.6
188	641	17.64
15	583	36.900000000000006
309	583	10.8
280	583	13.5
15	1346	36.9
9	1346	29.7
3	1346	29.25
8	1346	2.7
261	1346	0.135
168	1346	0.9
175	1346	0.198
70	1346	39.6
33	1346	0.45
76	1346	9.09
5	1346	1.215
11	1346	0.54
15	339	16.65
281	339	0.18
284	339	0.158
44	339	10.8
9	464	10.8
3	464	33.75
12	464	5.4
175	464	2.7
5	464	0.54
42	464	22.5
245	464	7.65
9	1319	9.0
312	748	2.52
150	748	2.25
60	748	4.5
312	1601	3.16
135	1601	0.72
323	1601	1.086
312	1345	1.89
217	1345	2.7
312	1628	0.18
319	1628	2.25
312	742	1.53
58	742	5.7
178	538	2.25
261	538	0.9
80	538	2.88
178	592	3.6
298	592	3.02
219	592	0.716
207	592	0.99
206	592	1.44
208	592	2.03
198	592	2.43
178	1277	1.35
138	1277	1.8
223	1277	0.63
111	1277	1.17
131	1277	1.35
82	1277	0.45
178	365	0.7020000000000001
92	365	0.135
115	1517	0.36
259	1517	1.44
128	636	1.8
66	636	20.25
168	636	7.2
104	636	6.3
11	636	2.25
128	1664	0.09
128	747	4.23
54	747	6.39
242	747	8.1
150	747	4.95
40	747	0.504
132	747	1.35
311	747	0.9
58	747	0.9
107	747	10.8
56	747	6.57
128	947	0.9
40	947	0.504
128	1624	4.5
128	427	4.05
267	427	0.9
40	427	1.44
311	427	0.257
128	601	0.9
128	1040	5.4
7	1040	9.0
259	1040	1.44
261	1040	0.72
128	363	2.7
282	363	0.675
128	527	8.1
223	527	2.25
202	527	1.22
128	758	7.63
17	758	9.0
122	758	9.45
139	758	9.0
103	389	0.203
298	389	2.57
264	389	1.53
35	389	1.98
43	389	0.405
3	718	22.5
223	718	2.7
3	469	4.5
80	469	4.05
110	469	0.72
175	469	0.18
70	469	0.9
6	469	57.6
69	469	45.0
3	645	19.35
73	645	2.52
16	645	1.35
82	645	5.4
42	645	16.2
130	645	1.58
69	645	7.83
3	1221	18.0
73	1221	11.25
269	1221	7.2
129	1221	9.899999999999999
65	1221	7.65
86	1221	17.1
309	1221	34.2
324	1221	2.7
58	1221	6.84
5	1221	0.9
82	1221	15.3
245	1221	12.6
130	1221	22.5
3	594	18.0
73	594	5.4
261	594	2.25
99	594	18.99
3	1656	18.0
73	575	0.225
158	575	0.9
95	575	6.3
141	575	0.113
73	478	10.8
4	478	8.1
309	478	4.5
76	478	3.15
245	478	7.2
130	478	8.28
73	682	8.1
29	682	0.54
158	682	9.9
325	682	0.9
132	682	1.8
202	682	0.45
95	682	3.6
298	393	3.02
124	393	0.504
298	563	1.8
41	563	2.52
206	563	1.512
64	563	0.486
298	504	2.705
216	504	1.98
35	504	2.43
43	504	0.504
298	1372	1.8
58	1372	1.94
298	358	2.7
21	358	1.08
12	358	2.7
89	358	1.17
298	355	0.9
261	355	2.7
40	355	1.53
56	355	1.58
36	1700	1.44
36	1004	1.62
170	1004	0.198
267	1004	1.53
168	1004	4.05
207	1004	0.9
52	1004	0.45
209	1004	3.51
43	1004	1.98
36	1644	2.52
239	1644	1.8
281	1644	3.6
269	1644	0.54
273	1644	3.6
36	618	3.38
5	618	2.7
273	618	10.8
59	618	2.7
69	618	4.05
217	1085	17.1
92	1085	0.63
16	1085	5.4
17	1085	4.5
89	1085	0.9
273	1085	14.4
130	1085	9.45
217	1577	0.54
217	546	5.4
307	546	1.17
80	546	3.15
70	546	3.6
91	546	4.05
295	546	6.57
217	1041	1.98
217	680	4.05
7	680	3.15
264	680	3.51
209	680	6.75
43	680	0.81
62	680	24.3
217	1477	1.35
217	677	0.1
267	677	1.8
217	424	3.51
198	424	2.43
217	1450	2.88
217	649	11.7
138	649	1.8
23	649	24.479999999999997
223	649	9.0
60	649	36.36
204	649	4.5
122	649	1.17
295	649	2.835
58	649	1.8
233	649	12.600000000000001
56	649	11.97
188	649	1.8
217	1394	2.25
32	1394	0.9
83	1394	0.36
